"Method","name1","name2","HeS","HoS","DL","HD","DR"
"CbMPDiCbraya","v.R.C.R.2","v.T.B.R.4",0.0309173749904281,0.304043188605559,0.327188146106134,0.00262271230568956,0.335228577992189
"CbMPDiCbraya","v.R.C.R.2","v.T.B.R.5",0.0326786124511831,0.320009189065013,0.292403706256222,7.6575541771958e-05,0.354831916685811
"CbMPDiCbraya","v.R.C.R.2","v.T.B.R.6",0.00520713684049315,0.307393368558083,0.198139214334941,0.0158894249176813,0.473370855348802
"CbMPDiCbraya","v.R.C.R.2","v.T.C.R.1",0.0140324680297113,0.311451872271996,0.207021977180489,0.00570487786201087,0.461788804655793
"CbMPDiCbraya","v.R.C.R.2","v.T.C.R.2",0.0108162952752891,0.298032008576461,0.175109120147025,0.00369476989049698,0.512347806110728
"CbMPDiCbraya","v.R.C.R.2","v.T.C.R.3",0.00955279883605177,0.311145570104909,0.157745616050234,0.0141281874569263,0.50742782755188
"CbMPDiCbraya","v.R.C.R.2","v.T.C.R.4",0.00647063327973045,0.327494448273222,0.185178803890038,0.00601118002909871,0.474844934527912
"CbMPDiCbraya","v.R.C.R.2","v.T.C.R.5",0.0076575541771958,0.31237077877326,0.17577915613753,0.00610689945631365,0.498085611455701
"CbMPDiCbraya","v.R.C.R.2","v.T.C.R.6",0.00740868366643694,0.312696224825791,0.175989738877403,0.00627919442530056,0.497626158205069
"CbMPDiCbraya","v.R.C.R.2","v.T.D.R.1",0.00863389233478827,0.304138908032774,0.205949919595681,0.0041925109120147,0.477084769124742
"CbMPDiCbraya","v.R.C.R.2","v.T.D.R.2",0.00911248947086301,0.330251167777012,0.161057508231871,0.0031013094417643,0.49647752507849
"CbMPDiCbraya","v.R.C.R.2","v.T.D.R.3",0.00962937437782372,0.290451029941037,0.19377440845394,0.0162340148556551,0.489911172371545
"CbMPDiCbraya","v.R.C.R.2","v.T.D.R.4",0.00928478443984991,0.317233325675779,0.132820277203461,0.01466421624933,0.52599739643158
"CbMPDiCbraya","v.R.C.R.2","v.T.D.R.5",0.00388620874492687,0.353204686423156,0.171854659621717,0.0224174898537407,0.448636955356459
"CbMPDiCbraya","v.R.C.R.2","v.T.D.R.6",0.00953365495060877,0.306168159889731,0.12711539934145,0.00411593537024274,0.553066850447967
"CbMPDiCbraya","v.R.C.R.3","v.R.C.R.4",0.00890190673099012,0.30212880006126,0.14030553641167,0.0125009571942721,0.536162799601807
"CbMPDiCbraya","v.R.C.R.3","v.R.C.R.5",0.00476682747530439,0.316046404778314,0.225017229496899,0.0247530438777854,0.429416494371698
"CbMPDiCbraya","v.R.C.R.3","v.R.C.R.6",0.0155065472088215,0.262481813308829,0.275403935982847,0.0171912091278046,0.429416494371698
"CbMPDiCbraya","v.R.C.R.3","v.R.D.R.1",0.00497741021517727,0.322670189141588,0.162531587410981,0.0471896776169691,0.462631135615284
"CbMPDiCbraya","v.R.C.R.3","v.R.D.R.2",0.00679607933226128,0.286335094570794,0.137376521938893,0.0295390152385328,0.539953288919519
"CbMPDiCbraya","v.R.C.R.3","v.R.D.R.3",0.00792556857339766,0.266770043648059,0.149762615820507,0.0165403170227429,0.559001454935294
"CbMPDiCbraya","v.R.C.R.3","v.R.D.R.4",0.00761926640630982,0.346638333716211,0.144115169614825,0.0538517497511295,0.447775480511525
"CbMPDiCbraya","v.R.C.R.3","v.R.D.R.5",0.00670035990504633,0.300118692089747,0.176602343211578,0.00501569798606325,0.511562906807566
"CbMPDiCbraya","v.R.C.R.3","v.R.D.R.6",0.00767669806263879,0.302875411593537,0.114978175970595,0.0378666054062333,0.536603108966996
"CbMPDiCbraya","v.R.C.R.3","v.T.A.R.1",0.00470939581897542,0.277069454016387,0.188720422696991,0.0321425836587794,0.497358143808867
"CbMPDiCbraya","v.R.C.R.3","v.T.A.R.2",0.0103568420246573,0.278466957653725,0.19358296959951,0.0429397350486255,0.474653495673482
"CbMPDiCbraya","v.R.C.R.3","v.T.A.R.3",0.00545600735125201,0.289378972356229,0.16815988973122,0.00252699287847462,0.534478137682824
"CbMPDiCbraya","v.R.C.R.3","v.T.A.R.4",0.0297495979784057,0.304445210199862,0.16015774561605,0.0180909717436251,0.487556474462057
"CbMPDiCbraya","v.R.C.R.3","v.T.A.R.5",0.0381154759169921,0.27356612298032,0.189754192510912,0.0176698062638793,0.480894402327896
"CbMPDiCbraya","v.R.C.R.3","v.T.A.R.6",0.0111034535569339,0.334099088751053,0.155256910942645,0.0167508997626158,0.482789646986752
"CbMPDiCbraya","v.R.C.R.3","v.T.B.R.1",0.0105674247645302,0.311624167240983,0.19467417106976,3.8287770885979e-05,0.48309594915384
"CbMPDiCbraya","v.R.C.R.3","v.T.B.R.2",0.00796385634428364,0.299601807182786,0.209204380120989,0.0174017918676775,0.465828164484264
"CbMPDiCbraya","v.R.C.R.3","v.T.B.R.3",0.0104334175664293,0.311126426219466,0.196416264645072,0.00101462592847844,0.481009265640554
"CbMPDiCbraya","v.R.C.R.3","v.T.B.R.4",0.029232713071445,0.28599050463282,0.311930469408071,0.00112948924113638,0.371716823646527
"CbMPDiCbraya","v.R.C.R.3","v.T.B.R.5",0.0284478137682824,0.29565816678153,0.314074584577686,0.0241595834290528,0.337659851443449
"CbMPDiCbraya","v.R.C.R.3","v.T.B.R.6",0.00509227352783521,0.281932000918907,0.203135768435562,0.0101654031702274,0.499674553947469
"CbMPDiCbraya","v.R.C.R.3","v.T.C.R.1",0.0118117773183245,0.301248181330883,0.219829236541849,0,0.467110804808944
"CbMPDiCbraya","v.R.C.R.3","v.T.C.R.2",0.00522628072593614,0.290891339306226,0.191228271690022,0.000593460448732675,0.512060647829083
"CbMPDiCbraya","v.R.C.R.3","v.T.C.R.3",0.0102036909411134,0.298721188452408,0.149647752507849,0.00612604334175664,0.535301324756873
"CbMPDiCbraya","v.R.C.R.3","v.T.C.R.4",0.0071215253847921,0.287675166551803,0.223562294203231,0.00926564055440692,0.472375373305766
"CbMPDiCbraya","v.R.C.R.3","v.T.C.R.5",0.00392449651581285,0.327877325982081,0.217646833601348,0.000650892105061643,0.449900451795696
"CbMPDiCbraya","v.R.C.R.3","v.T.C.R.6",0.0120797917145264,0.287943180948005,0.203844092196952,0.00415422314112872,0.491978711999387
"CbMPDiCbraya","v.R.C.R.3","v.T.D.R.1",0.0106057125354162,0.310245807489088,0.181369170686883,0.0104525614518723,0.487326747836741
"CbMPDiCbraya","v.R.C.R.3","v.T.D.R.2",0.00918906501263496,0.345355693391531,0.16015774561605,0.00398192817214182,0.481315567807642
"CbMPDiCbraya","v.R.C.R.3","v.T.D.R.3",0.00507312964239222,0.275327360441075,0.194080710621028,0.00480511524619037,0.520713684049315
"CbMPDiCbraya","v.R.C.R.3","v.T.D.R.4",0.00424994256834367,0.31013094417643,0.169327666743242,0.0041925109120147,0.512098935599969
"CbMPDiCbraya","v.R.C.R.3","v.T.D.R.5",0.00405850371391378,0.328681369170687,0.169863695535646,0.00472853970441841,0.492667891875335
"CbMPDiCbraya","v.R.C.R.3","v.T.D.R.6",0.0110843096714909,0.279424151925875,0.160961788804656,0.0138601730607244,0.534669576537254
"CbMPDiCbraya","v.R.C.R.4","v.R.C.R.5",0.0125583888506011,0.289570411210659,0.0924458228041963,0.0173252163259055,0.588100160808638
"CbMPDiCbraya","v.R.C.R.4","v.R.C.R.6",0.0119074967455395,0.300941879163795,0.196511984072287,0.0118883528600965,0.478750287158282
"CbMPDiCbraya","v.R.C.R.4","v.R.D.R.1",0.00704494984302014,0.272762079791715,0.11673941343135,0.0121563672562983,0.591297189677617
"CbMPDiCbraya","v.R.C.R.4","v.R.D.R.2",0.0126732521632591,0.287522015468259,0.151925874875565,0.0129221226740179,0.534956734818899
"CbMPDiCbraya","v.R.C.R.4","v.R.D.R.3",0.01095030247339,0.307259361359982,0.149686040278735,0.00895933838731909,0.523144957500574
"CbMPDiCbraya","v.R.C.R.4","v.R.D.R.4",0.00380963320315491,0.308254843403017,0.168045026418562,0.00499655410062026,0.514893942874646
"CbMPDiCbraya","v.R.C.R.4","v.R.D.R.5",0.00955279883605177,0.295179569645455,0.17168236465273,0.0317405620644766,0.491844704801286
"CbMPDiCbraya","v.R.C.R.4","v.R.D.R.6",0.00340761160885213,0.296385634428364,0.0935178803890038,0.00696837430124818,0.599720499272532
"CbMPDiCbraya","v.R.C.R.4","v.T.A.R.1",0.00760012252086683,0.270943410674631,0.207251703805804,0.0020101079715139,0.512194655027184
"CbMPDiCbraya","v.R.C.R.4","v.T.A.R.2",0.00681522321770426,0.249885136687342,0.182039206677387,0.0207519718202006,0.540508461597366
"CbMPDiCbraya","v.R.C.R.4","v.T.A.R.3",0.00848074125124435,0.221533042346275,0.0952025423079868,0.00706409372846313,0.667719580366031
"CbMPDiCbraya","v.R.C.R.4","v.T.A.R.4",0.00279500727467647,0.302396814457462,0.110689945631365,0.0119074967455395,0.572210735890956
"CbMPDiCbraya","v.R.C.R.4","v.T.A.R.5",0.0060303239145417,0.255417719580366,0.167528141511601,0.000210582739872885,0.570813232253618
"CbMPDiCbraya","v.R.C.R.4","v.T.A.R.6",0.00704494984302014,0.307508231870741,0.157745616050234,0.0159851443448962,0.51171605789111
"CbMPDiCbraya","v.R.C.R.4","v.T.B.R.1",0.00918906501263497,0.295179569645455,0.192415192587488,0.0125009571942721,0.49071521556015
"CbMPDiCbraya","v.R.C.R.4","v.T.B.R.2",0.00775327360441075,0.305593843326442,0.259782525461368,0.0147407917911019,0.412129565816678
"CbMPDiCbraya","v.R.C.R.4","v.T.B.R.3",0.0133050003828777,0.292365418485336,0.260873726931618,0.000574316563289685,0.432881537636879
"CbMPDiCbraya","v.R.C.R.4","v.T.B.R.4",0.0117734895474385,0.285320468642316,0.271268856727161,0.00199096408607091,0.429646220997014
"CbMPDiCbraya","v.R.C.R.4","v.T.B.R.5",0.0112757485259208,0.305651274982771,0.281261964928402,3.8287770885979e-05,0.401772723792021
"CbMPDiCbraya","v.R.C.R.4","v.T.B.R.6",0.00805957577149858,0.271881461061337,0.240064323455088,0.00497741021517727,0.475017229496899
"CbMPDiCbraya","v.R.C.R.4","v.T.C.R.1",0.00991653265946857,0.289283252929014,0.230473236848151,0.0123286622252852,0.457998315338081
"CbMPDiCbraya","v.R.C.R.4","v.T.C.R.2",0.012711539934145,0.315720958725783,0.170246573244506,0.00631748219618654,0.49500344589938
"CbMPDiCbraya","v.R.C.R.4","v.T.C.R.3",0.0129221226740179,0.267899532889195,0.207060264951375,0.0136304464354085,0.498487633050004
"CbMPDiCbraya","v.R.C.R.4","v.T.C.R.4",0.00522628072593614,0.279883605176507,0.263592158664523,0.0106440003063022,0.440653955126732
"CbMPDiCbraya","v.R.C.R.4","v.T.C.R.5",0.00658549659238839,0.303736886438472,0.167853587564132,0.0209816984455165,0.500842330959491
"CbMPDiCbraya","v.R.C.R.4","v.T.C.R.6",0.00731296423922199,0.283980396661306,0.192472624243817,0.00624090665441458,0.509993108201241
"CbMPDiCbraya","v.R.C.R.4","v.T.D.R.1",0.00773412971896776,0.281051382188529,0.245405467493683,0.00191438854429895,0.463894632054522
"CbMPDiCbraya","v.R.C.R.4","v.T.D.R.2",0.00601118002909871,0.276207979171453,0.172754422237537,0.0161191515429972,0.528907267018914
"CbMPDiCbraya","v.R.C.R.4","v.T.D.R.3",0.0083850218240294,0.275365648211961,0.184049314648901,0.0192778926410904,0.512922122674018
"CbMPDiCbraya","v.R.C.R.4","v.T.D.R.4",0.00888276284554713,0.286296806799908,0.120529902749062,0.0265525691094264,0.557737958496056
"CbMPDiCbraya","v.R.C.R.4","v.T.D.R.5",0.00677693544681829,0.33651121831687,0.215770732827935,0.00172294968986906,0.439218163718508
"CbMPDiCbraya","v.R.C.R.4","v.T.D.R.6",0.00848074125124435,0.24647752507849,0.17648747989892,0.00880618730377517,0.55974806646757
"CbMPDiCbraya","v.R.C.R.5","v.R.C.R.6",0.00524542461137913,0.315357224902366,0.205241595834291,0.0288689792480282,0.445286775403936
"CbMPDiCbraya","v.R.C.R.5","v.R.D.R.1",0.0123286622252852,0.281797993720806,0.139999234244582,0.0552683972739107,0.510605712535416
"CbMPDiCbraya","v.R.C.R.5","v.R.D.R.2",0.00606861168542767,0.287809173749904,0.108086377211119,0.0387472241366108,0.559288613216939
"CbMPDiCbraya","v.R.C.R.5","v.R.D.R.3",0.00742782755187993,0.339727391071292,0.169136227888812,0.0189524465885596,0.464756106899456
"CbMPDiCbraya","v.R.C.R.5","v.R.D.R.4",0.00336932383796615,0.346006585496592,0.162627306838196,0.0452178574163412,0.442778926410904
"CbMPDiCbraya","v.R.C.R.5","v.R.D.R.5",0.00603032391454169,0.307986829006815,0.108392679378207,0.0340952599739643,0.543494907726472
"CbMPDiCbraya","v.R.C.R.5","v.R.D.R.6",0.00679607933226128,0.30289455547898,0.12692396048702,0.0105482808790872,0.552837123822651
"CbMPDiCbraya","v.R.C.R.5","v.T.A.R.1",0.0082127268550425,0.277758633892335,0.276418561911326,0.00296730224366337,0.434642775097634
"CbMPDiCbraya","v.R.C.R.5","v.T.A.R.2",0.00356076269239605,0.284650432651811,0.190558235699518,0.0177080940347653,0.50352247492151
"CbMPDiCbraya","v.R.C.R.5","v.T.A.R.3",0.00472853970441841,0.27990274906195,0.167317558771728,0.0170189141588177,0.531032238303086
"CbMPDiCbraya","v.R.C.R.5","v.T.A.R.4",0.00379048931771192,0.32536947698905,0.1570181484034,0.0315491232100467,0.482272762079792
"CbMPDiCbraya","v.R.C.R.5","v.T.A.R.5",0.00760012252086684,0.282889195191056,0.192970365265334,0.00534114403859407,0.511199172984149
"CbMPDiCbraya","v.R.C.R.5","v.T.A.R.6",0.00662378436327437,0.31480205222452,0.247415575465196,0.0062026188835286,0.424955969063481
"CbMPDiCbraya","v.R.C.R.5","v.T.B.R.1",0.00551343900758098,0.295964468948618,0.279481583582204,0.00859560456390229,0.410444903897695
"CbMPDiCbraya","v.R.C.R.5","v.T.B.R.2",0.0132284248411058,0.283769813921434,0.346753197028869,0.0215943027796922,0.3346542614289
"CbMPDiCbraya","v.R.C.R.5","v.T.B.R.3",0.00962937437782372,0.294222375373306,0.32479516042576,0.00118692089746535,0.370166168925645
"CbMPDiCbraya","v.R.C.R.5","v.T.B.R.4",0.0344015621410522,0.305498123899227,0.36379125507313,0.00223983459682977,0.294069224289762
"CbMPDiCbraya","v.R.C.R.5","v.T.B.R.5",0.00754269086453787,0.3016119151543,0.365801363044644,0.0278160655486638,0.297227965387855
"CbMPDiCbraya","v.R.C.R.5","v.T.B.R.6",0.00882533118921816,0.296711080480894,0.28118538938663,0.0205413890803277,0.39273680986293
"CbMPDiCbraya","v.R.C.R.5","v.T.C.R.1",0.0130178421012329,0.292154835745463,0.293092886132169,0.00652806493605942,0.395206371085075
"CbMPDiCbraya","v.R.C.R.5","v.T.C.R.2",0.00428823033922965,0.302741404395436,0.247262424381652,0.00698751818669117,0.438720422696991
"CbMPDiCbraya","v.R.C.R.5","v.T.C.R.3",0.0110460219006049,0.278198943257524,0.251627230262654,0.0085764606784593,0.450551343900758
"CbMPDiCbraya","v.R.C.R.5","v.T.C.R.4",0.00622176276897159,0.299008346734053,0.245558618577226,0.011007734129719,0.43820353779003
"CbMPDiCbraya","v.R.C.R.5","v.T.C.R.5",0.00350333103606708,0.302856267708094,0.213569186001991,0.00760012252086683,0.472471092732981
"CbMPDiCbraya","v.R.C.R.5","v.T.C.R.6",0.00792556857339766,0.316754728539704,0.188873573780534,0.00191438854429895,0.484531740562064
"CbMPDiCbraya","v.R.C.R.5","v.T.D.R.1",0.00622176276897159,0.305593843326442,0.280898231104985,0.000306302167087832,0.406979860632514
"CbMPDiCbraya","v.R.C.R.5","v.T.D.R.2",0.0118309212037675,0.276093115858795,0.257025805957577,0.00156979860632514,0.453480358373536
"CbMPDiCbraya","v.R.C.R.5","v.T.D.R.3",0.00572402174745386,0.293322612757485,0.223696301401332,0.0296921663220767,0.447564897771652
"CbMPDiCbraya","v.R.C.R.5","v.T.D.R.4",0.00469025193353243,0.300673864767593,0.178650738953978,0.0252890726701891,0.490696071674707
"CbMPDiCbraya","v.R.C.R.5","v.T.D.R.5",0.00867218010567425,0.337238685963703,0.246305230109503,0.0159660004594533,0.391817903361666
"CbMPDiCbraya","v.R.C.R.5","v.T.D.R.6",0.0107971513898461,0.261639482349338,0.221552186231718,0.0117543456619956,0.494256834367103
"CbMPDiCbraya","v.R.C.R.6","v.R.D.R.1",0.00993567654491156,0.245290604181025,0.156041810245807,0.0294050080404319,0.559326900987824
"CbMPDiCbraya","v.R.C.R.6","v.R.D.R.2",0.00587717283099778,0.325694923041581,0.217512826403247,0.00275671950379049,0.448158358220384
"CbMPDiCbraya","v.R.C.R.6","v.R.D.R.3",0.00775327360441075,0.304885519565051,0.236829006815223,0.0231449575005743,0.427387242514741
"CbMPDiCbraya","v.R.C.R.6","v.R.D.R.4",0.00767669806263879,0.305995864920744,0.223906884141205,0.0433991882992572,0.419021364576154
"CbMPDiCbraya","v.R.C.R.6","v.R.D.R.5",0.00202925185695689,0.312255915460602,0.0773604410751206,0.0524733899992342,0.555881001608086
"CbMPDiCbraya","v.R.C.R.6","v.R.D.R.6",0.0096676621487097,0.294107512060648,0.168102458074891,0.0108545830461751,0.517267784669577
"CbMPDiCbraya","v.R.C.R.6","v.T.A.R.1",0.00951451106516579,0.238532812619649,0.291695382494831,0.0225897848227276,0.437667508997626
"CbMPDiCbraya","v.R.C.R.6","v.T.A.R.2",0.00846159736580136,0.294203231487863,0.125469025193353,0.0225323531663987,0.549333792786584
"CbMPDiCbraya","v.R.C.R.6","v.T.A.R.3",0.00356076269239605,0.270062791944253,0.120013017842101,0.00545600735125201,0.600907420169998
"CbMPDiCbraya","v.R.C.R.6","v.T.A.R.4",0.0041925109120147,0.350888276284555,0.168083314189448,0.0134198636955356,0.463416034918447
"CbMPDiCbraya","v.R.C.R.6","v.T.A.R.5",0.00597289225821273,0.224098322995635,0.184317329045103,0.0118117773183245,0.573799678382724
"CbMPDiCbraya","v.R.C.R.6","v.T.A.R.6",0.00882533118921816,0.260873726931618,0.286909411134084,0.00700666207213416,0.436384868672946
"CbMPDiCbraya","v.R.C.R.6","v.T.B.R.1",0.00534114403859407,0.322593613599816,0.248774791331649,0.0087678995328892,0.414522551497052
"CbMPDiCbraya","v.R.C.R.6","v.T.B.R.2",0.00733210812466498,0.264625928478444,0.35207519718202,0.0179378206600812,0.35802894555479
"CbMPDiCbraya","v.R.C.R.6","v.T.B.R.3",0.0108354391607321,0.239413431350027,0.351194578451643,0.0137644536335095,0.384792097404089
"CbMPDiCbraya","v.R.C.R.6","v.T.B.R.4",0.00312045332720729,0.231124128953212,0.367715751588942,0.00147407917911019,0.396565586951528
"CbMPDiCbraya","v.R.C.R.6","v.T.B.R.5",0.00308216555632131,0.250057431656329,0.383126579370549,0.00892105061643311,0.354812772800368
"CbMPDiCbraya","v.R.C.R.6","v.T.B.R.6",0.00859560456390229,0.246917834443679,0.298529749597978,0.0106631441917452,0.435293667202695
"CbMPDiCbraya","v.R.C.R.6","v.T.C.R.1",0.0257676698062639,0.275001914388544,0.295562447354315,0.0107780075044031,0.392889960946474
"CbMPDiCbraya","v.R.C.R.6","v.T.C.R.2",0.00375220154682594,0.304828087908722,0.216038747224137,0.018282410598055,0.457098552722261
"CbMPDiCbraya","v.R.C.R.6","v.T.C.R.3",0.0136304464354085,0.289646986752431,0.196205681905199,0.0204839574239988,0.480032927482962
"CbMPDiCbraya","v.R.C.R.6","v.T.C.R.4",0.00518799295505016,0.254345661995559,0.217742553028563,0.0477831380657018,0.474940653955127
"CbMPDiCbraya","v.R.C.R.6","v.T.C.R.5",0.00470939581897542,0.276782295734742,0.304521785741634,0.0377708859790183,0.37621563672563
"CbMPDiCbraya","v.R.C.R.6","v.T.C.R.6",0.00832759016770044,0.226185006508921,0.262749827705031,0.0142047629986982,0.488532812619649
"CbMPDiCbraya","v.R.C.R.6","v.T.D.R.1",0.0102994103683284,0.237499042805728,0.284171835515736,0.0243318783980397,0.443697832912168
"CbMPDiCbraya","v.R.C.R.6","v.T.D.R.2",0.00727467646833601,0.224021747453863,0.27113484952906,0.0322957347423233,0.465272991806417
"CbMPDiCbraya","v.R.C.R.6","v.T.D.R.3",0.00740868366643694,0.29918064170304,0.217091660923501,0.0131135615284478,0.463205452178574
"CbMPDiCbraya","v.R.C.R.6","v.T.D.R.4",0.00989738877402558,0.220460984761467,0.259112489470863,0.0572593613599816,0.453269775633663
"CbMPDiCbraya","v.R.C.R.6","v.T.D.R.5",0.0105674247645302,0.257734129718968,0.289972432804962,0.051171605789111,0.390554406922429
"CbMPDiCbraya","v.R.C.R.6","v.T.D.R.6",0.00943793552339383,0.227946243969676,0.237920208285474,0.00155065472088215,0.523144957500574
"CbMPDiCbraya","v.R.D.R.1","v.R.D.R.2",0.00606861168542767,0.326020369094111,0.0680756566352707,0.0472471092732981,0.552588253311892
"CbMPDiCbraya","v.R.D.R.1","v.R.D.R.3",0.00767669806263879,0.322287311432728,0.164771422007811,0.0299984684891646,0.475266100007658
"CbMPDiCbraya","v.R.D.R.1","v.R.D.R.4",0.00357990657783904,0.285511907496746,0.134332644153457,0.0290987058733441,0.547476835898614
"CbMPDiCbraya","v.R.D.R.1","v.R.D.R.5",0.00271843173290451,0.288651504709396,0.0806723332567578,0.0156979860632514,0.61225974423769
"CbMPDiCbraya","v.R.D.R.1","v.R.D.R.6",0.0096676621487097,0.292939735048625,0.0870855348801593,0.0865686499731986,0.523738417949307
"CbMPDiCbraya","v.R.D.R.1","v.T.A.R.1",0.00112948924113638,0.250287158281645,0.249942568343671,0.00773412971896776,0.49090665441458
"CbMPDiCbraya","v.R.D.R.1","v.T.A.R.2",0.00335017995252316,0.281357684355617,0.141932766674324,0.014568496822115,0.558790872195421
"CbMPDiCbraya","v.R.D.R.1","v.T.A.R.3",0.01095030247339,0.279481583582204,0.104583046175052,0.00526456849682212,0.599720499272532
"CbMPDiCbraya","v.R.D.R.1","v.T.A.R.4",0.0261696914005667,0.312007044949843,0.1135998162187,0.0417336702657171,0.506489777165173
"CbMPDiCbraya","v.R.D.R.1","v.T.A.R.5",0.0349375909334559,0.264625928478444,0.117543456619956,0.0118692089746535,0.571023814993491
"CbMPDiCbraya","v.R.D.R.1","v.T.A.R.6",0.00430737422467264,0.312236771575159,0.235622942032315,0.0170380580442607,0.430794854123593
"CbMPDiCbraya","v.R.D.R.1","v.T.B.R.1",0.00271843173290451,0.297285397044184,0.227237920208285,0.0150662378436327,0.457692013170993
"CbMPDiCbraya","v.R.D.R.1","v.T.B.R.2",0.00557087066390995,0.313404548587181,0.243376215636726,0.0241404395436098,0.413507925568573
"CbMPDiCbraya","v.R.D.R.1","v.T.B.R.3",0.00375220154682594,0.308369706715675,0.24423769048166,0.0191438854429895,0.424496515812849
"CbMPDiCbraya","v.R.D.R.1","v.T.B.R.4",0.031070526073972,0.273661842407535,0.288402634198637,0.000191438854429895,0.406673558465426
"CbMPDiCbraya","v.R.D.R.1","v.T.B.R.5",0.0300367562600505,0.293092886132169,0.309633203154912,0,0.367237154452868
"CbMPDiCbraya","v.R.D.R.1","v.T.B.R.6",0,0.272589784822728,0.234225438394977,0.0120989355999694,0.481085841182326
"CbMPDiCbraya","v.R.D.R.1","v.T.C.R.1",0.00872961176200322,0.290049008346734,0.262730683819588,0.0244275978252546,0.41406309824642
"CbMPDiCbraya","v.R.D.R.1","v.T.C.R.2",0.00939964775250785,0.267727237920208,0.196397120759629,0.00727467646833601,0.519201317099318
"CbMPDiCbraya","v.R.D.R.1","v.T.C.R.3",0.00463282027720346,0.283750670035991,0.183321847002068,0.0179569645455242,0.510337698139214
"CbMPDiCbraya","v.R.D.R.1","v.T.C.R.4",0.00269928784746152,0.266578604793629,0.139118615514205,0.0202542307986829,0.571349261046022
"CbMPDiCbraya","v.R.D.R.1","v.T.C.R.5",0.00319702886897925,0.289015238532813,0.142641090435715,0.010873726931618,0.554272915230875
"CbMPDiCbraya","v.R.D.R.1","v.T.C.R.6",0.00648977716517344,0.276782295734742,0.182154069990045,0.00499655410062026,0.529577303009419
"CbMPDiCbraya","v.R.D.R.1","v.T.D.R.1",0.00153151083543916,0.275384792097404,0.204973581438089,0.0134772953518646,0.504632820277203
"CbMPDiCbraya","v.R.D.R.1","v.T.D.R.2",0.00170380580442607,0.267325216325906,0.198292365418485,0.00323531663986523,0.529443295811318
"CbMPDiCbraya","v.R.D.R.1","v.T.D.R.3",0.00394364040125584,0.264893942874646,0.176430048242591,0.0302090512290374,0.52452331725247
"CbMPDiCbraya","v.R.D.R.1","v.T.D.R.4",0.00352247492151007,0.289168389616357,0.123631212190826,0.0318171376062486,0.551860785665059
"CbMPDiCbraya","v.R.D.R.1","v.T.D.R.5",0.0058388850601118,0.298682900681522,0.211712229114021,0.0258251014625928,0.457940883681752
"CbMPDiCbraya","v.R.D.R.1","v.T.D.R.6",0.00846159736580136,0.261467187380351,0.194884753809633,0.00400107205758481,0.53118538938663
"CbMPDiCbraya","v.R.D.R.2","v.R.D.R.3",0.009131633356306,0.291427368098629,0.127632284248411,0.121850830844628,0.449957883452025
"CbMPDiCbraya","v.R.D.R.2","v.R.D.R.4",0.0096676621487097,0.331399800903591,0.164350256528065,0.0343632743701662,0.460219006049468
"CbMPDiCbraya","v.R.D.R.2","v.R.D.R.5",0.0102802664828854,0.314514893942875,0.149035148173673,0.0202733746841259,0.505896316716441
"CbMPDiCbraya","v.R.D.R.2","v.R.D.R.6",0.00585802894555479,0.29213569186002,0.112929780228195,0.0539666130637874,0.535109885902443
"CbMPDiCbraya","v.R.D.R.2","v.T.A.R.1",0.00306302167087832,0.266042576001225,0.201872271996324,0.0020101079715139,0.527012022360058
"CbMPDiCbraya","v.R.D.R.2","v.T.A.R.2",0.00423079868290068,0.265583122750593,0.201278811547592,0.0483957423998775,0.480511524619037
"CbMPDiCbraya","v.R.D.R.2","v.T.A.R.3",0.0093039283252929,0.265008806187304,0.126809097174363,0.0532200015315108,0.54565816678153
"CbMPDiCbraya","v.R.D.R.2","v.T.A.R.4",0.0304962095106823,0.313691706868826,0.153629680679991,0.0330040585037139,0.469178344436787
"CbMPDiCbraya","v.R.D.R.2","v.T.A.R.5",0.0411593537024274,0.265831993261352,0.138544298950915,0.00162723026265411,0.552837123822651
"CbMPDiCbraya","v.R.D.R.2","v.T.A.R.6",0.0367371161650969,0.316582433570718,0.189160732062179,0.00246956122214565,0.455050156979861
"CbMPDiCbraya","v.R.D.R.2","v.T.B.R.1",0,0.303717742553029,0.186557163641933,0.041963396891033,0.467761696914006
"CbMPDiCbraya","v.R.D.R.2","v.T.B.R.2",0.00568573397656788,0.273355540240447,0.230262654108278,0.0524542461137913,0.438241825560916
"CbMPDiCbraya","v.R.D.R.2","v.T.B.R.3",0.0114097557240217,0.287732598208132,0.226931618041198,0.0392832529290145,0.434642775097634
"CbMPDiCbraya","v.R.D.R.2","v.T.B.R.4",0.0290029864461291,0.276495137453098,0.282812619649284,0.00212497128417184,0.409564285167318
"CbMPDiCbraya","v.R.D.R.2","v.T.B.R.5",0.0351481736733287,0.273317252469561,0.290719044337239,0.0308599433340991,0.369955586185772
"CbMPDiCbraya","v.R.D.R.2","v.T.B.R.6",0.000229726625315874,0.279558159123976,0.216153610536795,0.00702580595757715,0.497032697756337
"CbMPDiCbraya","v.R.D.R.2","v.T.C.R.1",0.0150088061873038,0.299046634504939,0.192644919212803,0.00601118002909871,0.487288460065855
"CbMPDiCbraya","v.R.D.R.2","v.T.C.R.2",0.00572402174745386,0.314629757255533,0.200857646067846,0.0513247568726549,0.427463818056513
"CbMPDiCbraya","v.R.D.R.2","v.T.C.R.3",0.0082127268550425,0.317271613446665,0.17373076039513,0.0410062026188835,0.459778696684279
